daily_screen_time,avg_session_duration,night_usage,brightness_level,dark_mode_usage,ambient_light,Gender
9,9,0,0,70,2,Male
5.8,27,1,2,33,0,Other
5.7,40,1,1,95,2,Male
11.8,39,0,0,84,1,Female
8,41,1,1,23,1,Male
7.1,34,0,2,59,2,Other
7.6,55,1,1,15,2,Male
7.1,11,1,0,59,0,Female
9.7,7,1,2,98,0,Other
11.5,26,1,2,15,2,Male
9.2,43,1,2,5,0,Other
11.8,8,0,0,38,0,Male
4.4,16,0,1,71,1,Other
9.7,56,0,2,56,0,Male
4.1,18,0,1,99,0,Female
11.6,19,1,2,23,0,Male
8.5,39,0,0,96,0,Other
2.2,39,0,1,28,2,Male
6.9,33,0,0,41,2,Other
4.1,41,1,0,83,1,Female
5,9,0,0,56,1,Male
4.4,13,0,0,97,2,Female
10.1,8,1,1,71,2,Other
11.5,60,1,0,20,1,Other
7,36,1,2,34,0,Female
9.6,31,0,2,29,0,Male
6.5,22,1,1,74,2,Female
9.5,53,1,0,89,2,Male
6.9,33,0,0,41,2,Other
4.1,18,0,1,99,0,Female
2.9,47,0,0,17,1,Female
8.1,48,1,1,47,1,Other
8.4,43,0,0,100,1,Other
8.3,19,0,0,42,0,Other
3.9,43,1,2,19,0,Other
12,59,1,0,30,1,Female
,,,,,,
7.9,40,1,2,15,1,Male
10.7,26,1,0,47,1,Other
4.3,45,1,1,32,2,Female
4.1,41,1,0,83,1,Female
4.4,16,0,1,71,1,Other
9.2,11,0,0,70,0,Female
,,,,,,
2.8,30,1,2,31,2,Male
10.5,43,0,2,100,0,Female
5.7,52,1,2,48,2,Male
2.3,11,1,0,17,0,Female
4.6,16,0,2,9,0,Male
11.6,43,0,1,10,2,Male
3.3,27,0,2,41,0,Female
6.7,6,1,1,86,0,Female
2.5,60,0,2,18,0,Male
5.8,27,1,2,33,0,Other
2.2,28,1,0,7,0,Other
11.6,39,0,2,39,1,Female
5.5,55,1,1,77,2,Other
9.6,25,0,1,40,1,Female
10.7,5,1,0,24,1,Female
5,41,0,2,49,2,Female
4.9,16,0,2,93,2,Other
11.6,43,0,1,10,2,Male
2.1,21,0,2,95,2,Male
6.8,20,1,1,9,2,Male
4.6,35,0,0,68,1,Female
5.8,54,1,0,91,0,Other
9.2,41,1,0,100,1,Male
11.5,45,1,1,96,2,Male
8,6,0,0,86,2,Other
4.2,47,0,1,42,1,Female
,,,,,,
6,23,0,0,53,2,Male
3.6,48,1,2,8,1,Male
9.6,25,0,1,40,1,Female
11.6,37,1,1,87,1,Female
11.8,42,1,2,88,2,Other
6,19,0,0,17,2,Other
6.9,53,0,0,19,2,Male
4.7,37,0,1,11,0,Male
6,23,0,0,53,2,Male
9.2,40,0,1,26,1,Female
5.1,14,1,2,26,1,Other
4,39,0,2,98,2,Male
7.9,38,1,0,28,1,Female
10.8,33,1,1,0,2,Other
8.9,23,1,2,4,1,Other
2.9,21,1,0,98,1,Female
4.4,16,0,1,71,1,Other
11.5,45,1,1,96,2,Male
2.1,24,1,1,97,1,Female
10.6,51,1,2,46,0,Other
,,,,,,
2.1,57,1,2,13,0,Other
4.9,16,0,2,93,2,Other
4.2,14,1,0,99,1,Other
5.5,26,1,0,66,1,Other
5,45,0,0,47,0,Male
10.7,54,0,2,95,1,Female
5.1,14,1,2,26,1,Other
3.3,25,0,1,59,2,Male
8.4,49,0,2,21,1,Female
8.1,37,0,1,78,1,Male
10.8,33,1,1,0,2,Other
4.2,14,1,0,9,0,Other
10.3,21,1,1,95,1,Other
9.5,53,1,0,89,2,Male
6.4,35,1,2,38,1,Male
6.5,43,1,0,89,0,Female
5.5,11,1,2,89,1,Male
6.6,13,1,0,50,1,Female
9.7,15,0,0,39,0,Male
,,,,,,
8.4,55,1,2,28,0,Male
8.8,29,1,1,98,0,Male
,,,,,,
3.8,26,1,2,94,0,Female
7.9,27,0,1,59,1,Female
6.8,16,0,0,91,1,Female
3.9,38,1,2,15,1,Female
11.3,51,1,0,97,0,Female
7.5,43,1,1,1,1,Female
8.3,53,0,0,34,2,Male
9.8,57,1,2,96,0,Male
10.7,29,1,1,81,1,Other
10.7,8,1,1,70,0,Other
4.1,31,1,1,69,1,Other
2.9,37,1,0,58,0,Male
11.6,22,1,0,38,1,Other
6.1,13,0,0,38,1,Male
8.8,37,1,2,21,2,Male
,,,,,,
8.5,39,0,0,96,0,Other
11.4,26,1,1,92,2,Male
4.4,12,0,0,53,2,Male
6.1,58,0,1,36,0,Female
7.8,50,1,1,51,0,Male
7.9,40,1,2,15,1,Male
9.4,48,0,2,54,0,Male
9.9,43,0,1,18,0,Male
8.7,41,0,1,89,1,Female
6.2,18,1,1,98,2,Other
3.6,33,1,2,38,2,Male
8.3,53,0,0,34,2,Male
8.7,19,0,0,3,0,Male
5.4,59,1,1,13,1,Other
6.9,41,0,0,19,2,Female
7.5,43,0,1,28,1,Other
9.5,42,0,0,54,1,Male
7,20,1,0,47,0,Male
9.9,27,0,2,84,2,Female
4.9,45,1,2,24,2,Other
4.7,55,0,1,4,1,Female
4.9,24,1,0,87,1,Female
4.4,13,0,0,97,2,Female
,,,,,,
8.7,23,0,0,55,0,Other
2.2,25,0,2,58,2,Other
3,42,1,0,5,1,Female
6,23,0,0,53,2,Male
3,42,1,0,5,1,Female
5.3,34,1,1,97,1,Other
2.9,38,0,1,53,1,Other
2.3,35,1,2,100,2,Male
5.8,27,1,2,33,0,Other
9.6,25,0,1,40,1,Female
6,23,0,0,53,2,Male
10.6,51,1,2,46,0,Other
6.8,29,1,0,58,2,Male
3.9,47,0,2,46,0,Female
3.6,48,1,2,8,1,Male
3.9,52,1,1,72,2,Female
7.6,46,1,1,55,0,Male
8.7,26,0,1,41,0,Other
7.3,20,0,1,48,1,Other
3.6,27,0,2,34,2,Other
6.3,42,1,1,56,1,Other
4.4,16,0,1,71,1,Other
4.9,16,1,1,79,0,Male
10.7,8,1,1,70,0,Other
5.5,47,1,2,6,1,Other
5.4,59,1,1,13,1,Other
2.6,52,0,0,80,0,Other
9.2,43,1,2,5,0,Other
4.2,14,1,0,99,1,Other
8.4,26,0,2,89,2,Female
,,,,,,
6.3,44,0,0,26,0,Male
3.6,25,0,1,66,1,Male
7.4,45,0,2,18,1,Other
4.8,33,1,2,83,2,Other
3.2,19,0,1,2,2,Other
11.7,46,1,2,40,2,Female
,,,,,,
10,34,0,0,96,0,Female
10.5,21,0,2,70,1,Other
6.1,37,0,0,18,2,Male
6.7,46,1,1,23,2,Male
9.2,48,1,2,43,0,Female
4.3,52,0,0,53,0,Other
2.1,21,0,2,95,2,Male
4.7,20,0,0,6,1,Female
11.8,42,1,2,88,2,Other
3.7,48,1,2,75,0,Female
9.9,45,0,1,14,2,Male
5.7,49,1,2,85,0,Female
8.6,9,0,2,81,0,Other
9.7,15,0,0,39,0,Male
6.8,30,1,2,4,1,Female
8.1,48,1,1,47,1,Other
11.2,23,1,2,28,0,Female
9.7,56,0,2,56,0,Male
10.8,51,1,1,46,0,Female
8.3,23,0,2,11,1,Male
5.7,53,1,2,28,1,Other
3.1,37,0,1,44,2,Other
10.5,46,0,1,57,0,Female
8.7,36,1,2,49,2,Male
6.9,53,0,0,19,2,Male
5.5,26,1,0,66,1,Other
4.9,22,1,1,69,0,Male
8.4,26,0,2,5,0,Female
5.1,56,1,0,47,2,Female
8.4,32,1,0,94,2,Male
9.8,28,1,1,72,0,Other
9.4,48,0,2,54,0,Male
9.9,26,1,0,25,2,Female
10.4,38,0,2,43,2,Other
3,42,1,0,5,1,Female
10.4,29,1,1,42,1,Female
6.7,6,1,1,86,0,Female
7.3,20,0,1,48,1,Other
11.5,17,1,1,22,1,Female
2.4,55,1,1,82,0,Other
6,23,0,0,53,2,Male
4.4,31,1,2,97,0,Female
8.1,55,0,2,48,1,Male
7.4,54,0,2,41,1,Other
9.1,40,0,0,9,2,Female
2.9,21,1,0,98,1,Female
3.1,9,1,1,99,1,Other
7.3,19,1,0,50,2,Male
3.3,20,1,0,42,2,Other
6.4,48,0,2,74,1,Male
2.5,60,0,2,18,0,Male
10.7,8,1,1,70,0,Other
4.7,37,0,1,11,0,Male
5.9,43,0,1,71,1,Male
8.8,29,1,1,98,0,Male
2.7,47,0,1,10,0,Other
4.6,16,0,2,9,0,Male
6.8,18,1,2,18,1,Female
7.9,38,1,0,28,1,Female
5.7,40,1,1,95,2,Male
8.2,37,1,1,74,2,Male
9,56,0,0,98,0,Other
6.3,44,1,0,73,1,Other
7.6,29,1,1,92,2,Female
5.5,32,1,0,64,2,Male
6.4,6,1,1,85,2,Male
9.3,10,1,1,95,1,Female
6.1,17,1,2,96,1,Female
7,20,1,0,47,0,Male
7.7,15,1,0,17,1,Female
6.9,10,0,1,94,1,Other
7,37,1,1,39,1,Female
2.9,38,0,1,53,1,Other
9.8,28,1,1,72,0,Other
9.2,55,1,0,57,2,Other
10.4,38,0,2,43,2,Other
11,30,1,0,17,2,Female
5.9,54,1,2,76,0,Other
8.4,6,1,0,28,0,Other
2.8,49,0,0,89,1,Other
3.2,19,0,1,2,2,Other
11.8,47,1,1,1,2,Other
4.3,9,1,2,98,2,Male
4.8,33,1,2,83,2,Other
,,,,,,
10.3,21,1,1,95,1,Other
3.6,27,0,2,34,2,Other
2.8,14,1,2,100,2,Male
8.2,37,1,1,74,2,Male
7.9,40,1,2,15,1,Male
8.7,52,1,2,95,2,Female
2.9,38,0,1,53,1,Other
4.8,33,0,1,72,2,Male
3.5,31,0,1,78,1,Female
2.3,11,1,0,17,0,Female
10.9,36,0,2,8,0,Male
9.2,41,1,0,100,1,Male
4.4,13,0,0,97,2,Female
10.5,59,1,1,80,2,Male
7.5,43,1,1,1,1,Female
10.1,51,0,1,32,0,Female
2.4,52,1,2,48,1,Female
,,,,,,
3.3,29,0,0,23,2,Male
9,34,0,2,29,1,Female
7.8,51,0,2,61,0,Female
6.7,44,0,0,2,1,Other
9.6,41,0,2,46,1,Male
9.9,26,1,0,25,2,Female
9.3,39,0,1,10,2,Female
6.5,50,1,0,87,1,Male
9,22,0,2,24,0,Other
3.6,25,0,1,66,1,Male
6.2,45,0,1,80,2,Other
7.6,49,0,1,47,1,Other
7.5,43,1,1,1,1,Female
6.1,58,0,1,36,0,Female
5,42,1,0,57,2,Other
2.1,56,1,1,86,2,Male
9.9,34,0,0,63,2,Male
2.8,49,0,0,89,1,Other
11.4,22,0,2,47,0,Other
10.1,51,0,1,32,0,Female
6.5,22,1,1,74,2,Female
2.7,46,0,0,31,0,Other
8.1,55,0,2,48,1,Male
10.7,5,1,0,24,1,Female
4.7,37,0,1,11,0,Male
11.9,55,0,0,63,0,Male
8.4,6,1,0,28,0,Other
2.6,52,0,0,80,0,Other
5.9,43,0,1,71,1,Male
3.2,41,0,2,76,0,Female
10.2,27,0,1,6,1,Male
11,18,0,2,13,1,Female
6.8,18,1,2,18,1,Female
7.4,46,1,0,50,1,Male
6.1,25,0,0,42,1,Other
2.8,37,1,0,96,0,Female
6.7,46,1,1,23,2,Male
5.8,54,1,0,91,0,Other
10.7,26,1,0,47,1,Other
6.7,6,1,1,86,0,Female
4.1,31,1,1,69,1,Other
7.5,31,0,0,11,1,Other
4.5,40,1,2,74,1,Female
5,5,0,0,94,0,Female
5,41,0,2,49,2,Female
4.6,35,0,0,68,1,Female
6.5,56,1,2,10,2,Male
11.5,60,1,0,20,1,Other
8.4,55,0,0,85,2,Male
8.4,55,1,2,28,0,Male
9.5,53,1,0,89,2,Male
8.4,21,0,2,56,2,Female
10.6,54,1,1,82,2,Female
6.9,41,0,0,19,2,Female
3.5,17,1,1,34,1,Other
7,50,1,2,15,2,Female
7,20,1,0,47,0,Male
7.7,15,1,0,17,1,Female
5.4,54,1,0,28,0,Female
4.1,31,1,1,69,1,Other
5.4,26,0,0,65,2,Other
2.3,18,0,2,77,0,Other
11.4,48,0,2,72,1,Male
11.6,23,0,0,38,2,Other
11.6,38,0,0,85,0,Other
3.5,49,0,0,99,1,Male
3.1,37,0,1,44,2,Other
6.4,48,0,2,74,1,Male
5.3,22,1,1,14,2,Male
8.4,28,1,2,2,1,Female
4.2,24,1,0,71,2,Female
2.4,52,1,2,48,1,Female
6.6,14,1,0,76,2,Female
2.5,35,0,0,65,0,Female
6.2,58,1,1,21,0,Female
4.2,47,0,1,42,1,Female
2.3,11,1,0,17,0,Female
6.6,12,0,1,91,1,Female
2.1,21,0,2,95,2,Male
3.6,25,0,1,66,1,Male
5.3,34,1,1,97,1,Other
4.9,16,1,1,79,0,Male
3.7,48,1,2,75,0,Female
6,23,0,0,53,2,Male
,,,,,,
7.9,38,1,0,28,1,Female
11.6,43,0,1,10,2,Male
2.3,51,1,2,26,1,Other
2.6,52,0,0,80,0,Other
11.4,51,1,2,78,0,Other
,,,,,,
11.8,42,1,2,88,2,Other
10.7,26,1,0,47,1,Other
2.8,49,0,0,89,1,Other
8.1,55,0,2,48,1,Male
6.7,6,1,1,86,0,Female
9.9,45,0,1,14,2,Male
9.7,50,1,0,78,1,Male
8.1,48,1,1,47,1,Other
2.2,25,0,2,58,2,Other
9.8,28,1,1,72,0,Other
8.7,19,0,0,3,0,Male
3.5,31,0,1,78,1,Female
8,6,0,0,86,2,Other
4.3,48,0,2,83,0,Female
7.5,25,1,2,67,1,Male
4.4,35,0,1,53,2,Male
4.6,10,0,0,22,2,Other
9.9,5,1,2,15,1,Male
3.5,23,0,2,98,2,Male
4.9,22,1,1,69,0,Male
8.7,50,0,2,69,1,Female
3.9,52,1,1,72,2,Female
